code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
RTB,2023-08-09,15:08:01,UPCOM,STOCK,20.0,23.0,17.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S74,2023-08-09,15:08:01,UPCOM,STOCK,10.5,12.0,9.0,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBR,2023-08-09,15:08:01,UPCOM,STOCK,6.9,7.9,5.9,6.8,6.8,6.1,6.1,6.486,6.8,6.8,6.1,6.1,6.486,734.0,4776100.0,0.0,0.0,-0.8,-0.8,-11.5942
SBL,2023-08-09,15:08:01,UPCOM,STOCK,8.7,10.0,7.4,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAP,2023-08-09,15:08:01,UPCOM,STOCK,49.7,69.5,29.9,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SB1,2023-08-09,15:08:01,UPCOM,STOCK,7.5,8.6,6.4,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,2200.0,18700000.0,0.0,0.0,1.0,1.0,13.3333
SDP,2023-08-09,15:08:01,UPCOM,STOCK,1.2,1.3,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCO,2023-08-09,15:08:01,UPCOM,STOCK,6.2,7.1,5.3,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIE,2023-08-09,15:08:01,UPCOM,STOCK,4.7,5.4,4.0,5.2,5.4,5.2,5.4,5.333,5.2,5.4,5.2,5.4,5.333,300.0,1600000.0,0.0,0.0,0.7,0.7,14.8936
TH1,2023-08-09,15:08:01,UPCOM,STOCK,3.4,3.9,2.9,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOP,2023-08-09,15:08:01,UPCOM,STOCK,1.5,1.7,1.3,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POB,2023-08-09,15:08:01,UPCOM,STOCK,50.6,70.8,30.4,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLO,2023-08-09,15:08:01,UPCOM,STOCK,3.1,3.5,2.7,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMJ,2023-08-09,15:08:01,UPCOM,STOCK,19.0,21.8,16.2,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PND,2023-08-09,15:08:01,UPCOM,STOCK,15.6,17.9,13.3,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIL,2023-08-09,15:08:01,UPCOM,STOCK,11.5,13.2,9.8,11.5,11.6,11.3,11.5,11.444,11.5,11.6,11.3,11.5,11.444,1157406.0,13245245200.0,0.0,0.0,0.0,0.0,0.0
PCN,2023-08-09,15:08:01,UPCOM,STOCK,8.5,9.7,7.3,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCF,2023-08-09,15:08:01,UPCOM,STOCK,5.2,5.9,4.5,5.1,5.2,5.1,5.1,5.162,5.1,5.2,5.1,5.1,5.162,8500.0,43880000.0,0.0,0.0,-0.1,-0.1,-1.9231
PEG,2023-08-09,15:08:01,UPCOM,STOCK,6.2,7.1,5.3,6.3,6.4,6.3,6.4,6.35,6.3,6.4,6.3,6.4,6.35,200.0,1270000.0,0.0,0.0,0.2,0.2,3.2258
POV,2023-08-09,15:08:01,UPCOM,STOCK,9.2,10.5,7.9,9.3,9.3,9.0,9.1,9.169,8.789,8.789,8.506,8.6,8.666,1600.0,14670000.0,0.0,0.0,-0.1,-0.0945,-1.087
PVO,2023-08-09,15:08:01,UPCOM,STOCK,6.5,7.4,5.6,6.5,7.0,6.5,6.8,6.729,6.5,7.0,6.5,6.8,6.729,98254.0,661180200.0,0.0,0.0,0.3,0.3,4.6154
PTV,2023-08-09,15:08:01,UPCOM,STOCK,5.7,6.5,4.9,5.9,5.9,5.6,5.9,5.772,5.9,5.9,5.6,5.9,5.772,82900.0,478504000.0,0.0,0.0,0.2,0.2,3.5088
PTX,2023-08-09,15:08:01,UPCOM,STOCK,1.2,1.3,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PXM,2023-08-09,15:08:01,UPCOM,STOCK,0.7,0.8,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHV,2023-08-09,15:08:01,UPCOM,STOCK,2.2,2.5,1.9,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTS,2023-08-09,15:08:01,UPCOM,STOCK,10.2,11.7,8.7,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,1.0,11700.0,0.0,0.0,0.0,0.0,0.0
MVC,2023-08-09,15:08:01,UPCOM,STOCK,13.0,14.9,11.1,13.3,13.8,12.8,13.8,13.449,13.011,13.501,12.522,13.501,13.157,324807.0,4368285200.0,0.0,0.0,0.8,0.7827,6.1538
TVA,2023-08-09,15:08:01,UPCOM,STOCK,18.4,21.1,15.7,18.4,18.4,18.4,18.4,18.4,18.4,18.4,18.4,18.4,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VKC,2023-08-09,15:08:01,UPCOM,STOCK,1.2,1.3,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YTC,2023-08-09,15:08:01,UPCOM,STOCK,59.0,82.6,35.4,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VXT,2023-08-09,15:08:01,UPCOM,STOCK,14.5,16.6,12.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VVS,2023-08-09,15:08:01,UPCOM,STOCK,17.1,19.6,14.6,17.8,18.0,17.8,18.0,17.9,17.8,18.0,17.8,18.0,17.9,500.0,8950000.0,0.0,0.0,0.9,0.9,5.2632
LMH,2023-08-09,15:08:01,UPCOM,STOCK,4.6,5.2,4.0,4.6,5.2,4.6,5.2,5.028,4.6,5.2,4.6,5.2,5.028,5158454.0,25936457700.0,0.0,0.0,0.6,0.6,13.0435
LPT,2023-08-09,15:08:01,UPCOM,STOCK,7.3,8.3,6.3,7.4,7.6,7.4,7.5,7.463,7.4,7.6,7.4,7.5,7.463,45401.0,338808000.0,0.0,0.0,0.2,0.2,2.7397
IFS,2023-08-09,15:08:01,UPCOM,STOCK,26.0,29.9,22.1,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,418.0,10868000.0,0.0,0.0,0.0,0.0,0.0
HKB,2023-08-09,15:08:01,UPCOM,STOCK,0.9,1.0,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HFX,2023-08-09,15:08:01,UPCOM,STOCK,8.6,12.0,5.2,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSV,2023-08-09,15:08:01,UPCOM,STOCK,4.4,5.0,3.8,4.4,4.6,4.4,4.6,4.508,4.4,4.6,4.4,4.6,4.508,37725.0,170062500.0,0.0,0.0,0.2,0.2,4.5455
HTM,2023-08-09,15:08:01,UPCOM,STOCK,11.6,13.3,9.9,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBA,2023-08-09,15:08:01,UPCOM,STOCK,0.9,1.0,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPC,2023-08-09,15:08:01,UPCOM,STOCK,6.0,6.9,5.1,6.1,6.1,5.8,5.9,5.945,6.1,6.1,5.8,5.9,5.945,59300.0,352540000.0,0.0,0.0,-0.1,-0.1,-1.6667
HAI,2023-08-09,15:08:01,UPCOM,STOCK,1.5,2.1,0.9,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAM,2023-08-09,15:08:01,UPCOM,STOCK,25.5,29.3,21.7,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMK,2023-08-09,15:08:01,UPCOM,STOCK,8.8,12.3,5.3,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNT,2023-08-09,15:08:01,UPCOM,STOCK,21.5,24.7,18.3,22.0,23.0,21.8,22.3,22.449,22.0,23.0,21.8,22.3,22.449,45200.0,1014700000.0,0.0,0.0,0.8,0.8,3.7209
CNC,2023-08-09,15:08:01,UPCOM,STOCK,30.0,34.5,25.5,30.0,30.0,29.5,29.5,29.969,30.0,30.0,29.5,29.5,29.969,3200.0,95900000.0,0.0,0.0,-0.5,-0.5,-1.6667
DAS,2023-08-09,15:08:01,UPCOM,STOCK,9.1,12.7,5.5,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPP,2023-08-09,15:08:01,UPCOM,STOCK,21.4,24.6,18.2,21.4,21.4,21.4,21.4,21.4,21.4,21.4,21.4,21.4,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPS,2023-08-09,15:08:01,UPCOM,STOCK,0.6,0.7,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DP1,2023-08-09,15:08:01,UPCOM,STOCK,31.1,35.7,26.5,31.8,35.7,31.3,32.8,32.666,30.267,33.979,29.791,31.219,31.091,6700.0,218860000.0,0.0,0.0,1.7,1.6181,5.4662
DDN,2023-08-09,15:08:01,UPCOM,STOCK,9.0,10.3,7.7,9.0,9.2,9.0,9.0,9.056,9.0,9.2,9.0,9.0,9.056,27699.0,250831200.0,0.0,0.0,0.0,0.0,0.0
DIC,2023-08-09,15:08:01,UPCOM,STOCK,1.9,2.1,1.7,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIG,2023-08-09,15:08:01,UPCOM,STOCK,8.6,9.8,7.4,8.5,9.1,8.3,8.6,8.7,8.5,9.1,8.3,8.6,8.7,234840.0,2043086500.0,0.0,0.0,0.0,0.0,0.0
APL,2023-08-09,15:08:01,UPCOM,STOCK,28.1,32.3,23.9,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMP,2023-08-09,15:08:01,UPCOM,STOCK,17.3,19.8,14.8,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VTV,2023-08-09,15:08:04,HNX,STOCK,5.3,5.8,4.8,5.3,5.5,5.3,5.4,5.368,5.3,5.5,5.3,5.4,5.368,135101.0,725155400.0,0.0,0.0,0.1,0.1,1.8868
CDO,2023-08-09,15:08:01,UPCOM,STOCK,1.4,1.6,1.2,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDP,2023-08-09,15:08:01,UPCOM,STOCK,11.4,13.1,9.7,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEN,2023-08-09,15:08:01,UPCOM,STOCK,7.7,8.8,6.6,7.9,7.9,7.5,7.8,7.647,7.9,7.9,7.5,7.8,7.647,523017.0,3999769800.0,0.0,0.0,0.1,0.1,1.2987
CLX,2023-08-09,15:08:01,UPCOM,STOCK,15.7,18.0,13.4,15.6,15.7,15.5,15.5,15.566,15.6,15.7,15.5,15.5,15.566,131560.0,2047886000.0,0.0,0.0,-0.2,-0.2,-1.2739
CMD,2023-08-09,15:08:01,UPCOM,STOCK,18.8,21.6,16.0,18.6,18.6,18.2,18.2,18.578,18.6,18.6,18.2,18.2,18.578,1800.0,33440000.0,0.0,0.0,-0.6,-0.6,-3.1915
PPT,2023-08-09,15:08:04,HNX,STOCK,14.5,15.9,13.1,14.5,14.7,14.5,14.6,14.593,14.5,14.7,14.5,14.6,14.593,48305.0,704923500.0,0.0,0.0,0.1,0.1,0.6897
PPY,2023-08-09,15:08:04,HNX,STOCK,10.2,11.2,9.2,9.8,10.2,9.8,10.2,10.009,9.8,10.2,9.8,10.2,10.009,2215.0,22167000.0,0.0,0.0,0.0,0.0,0.0
PSC,2023-08-09,15:08:04,HNX,STOCK,12.0,13.2,10.8,12.1,12.8,12.1,12.8,12.45,12.1,12.8,12.1,12.8,12.45,200.0,2490000.0,0.0,0.0,0.8,0.8,6.6667
PSD,2023-08-09,15:08:04,HNX,STOCK,18.3,20.1,16.5,18.3,18.7,18.2,18.2,18.494,18.3,18.7,18.2,18.2,18.494,22000.0,406870000.0,0.0,0.0,-0.1,-0.1,-0.5464
PSE,2023-08-09,15:08:04,HNX,STOCK,11.6,12.7,10.5,11.6,11.7,11.5,11.7,11.598,11.6,11.7,11.5,11.7,11.598,13100.0,151930000.0,0.0,0.0,0.1,0.1,0.8621
PCT,2023-08-09,15:08:04,HNX,STOCK,7.7,8.4,7.0,8.4,8.4,7.6,7.7,7.688,8.4,8.4,7.6,7.7,7.688,35660.0,274170800.0,0.0,0.0,0.0,0.0,0.0
SHN,2023-08-09,15:08:04,HNX,STOCK,7.9,8.6,7.2,8.3,8.3,7.7,8.2,7.973,8.3,8.3,7.7,8.2,7.973,2245.0,17913100.0,0.0,0.0,0.3,0.3,3.7975
TTH,2023-08-09,15:08:04,HNX,STOCK,4.0,4.4,3.6,4.1,4.4,4.0,4.3,4.207,4.1,4.4,4.0,4.3,4.207,1675542.0,7048654900.0,0.0,0.0,0.3,0.3,7.5
THS,2023-08-09,15:08:04,HNX,STOCK,12.9,14.1,11.7,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRA,2023-08-09,15:08:04,HNX,STOCK,4.6,5.0,4.2,4.5,5.0,4.5,5.0,4.878,4.5,5.0,4.5,5.0,4.878,2290787.0,11173500100.0,0.0,0.0,0.4,0.4,8.6957
UNI,2023-08-09,15:08:04,HNX,STOCK,11.9,13.0,10.8,11.5,11.9,11.3,11.9,11.637,11.5,11.9,11.3,11.9,11.637,52400.0,609780000.0,0.0,0.0,0.0,0.0,0.0
CVN,2023-08-09,15:08:04,HNX,STOCK,4.0,4.4,3.6,4.1,4.4,4.1,4.3,4.249,4.1,4.4,4.1,4.3,4.249,1532970.0,6514056000.0,0.0,0.0,0.3,0.3,7.5
CKV,2023-08-09,15:08:04,HNX,STOCK,13.0,14.3,11.7,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,3000.0,37500000.0,0.0,0.0,-0.5,-0.5,-3.8462
CLM,2023-08-09,15:08:04,HNX,STOCK,58.4,64.2,52.6,58.5,60.4,58.5,60.4,58.69,58.5,60.4,58.5,60.4,58.69,1010.0,59284000.0,0.0,0.0,2.0,2.0,3.4247
CMC,2023-08-09,15:08:04,HNX,STOCK,8.4,9.2,7.6,8.4,8.7,8.1,8.1,8.386,8.4,8.7,8.1,8.1,8.386,4200.0,35220000.0,0.0,0.0,-0.3,-0.3,-3.5714
HAT,2023-08-09,15:08:04,HNX,STOCK,38.5,42.3,34.7,40.0,40.0,38.6,38.6,39.827,40.0,40.0,38.6,38.6,39.827,2200.0,87620000.0,0.0,0.0,0.1,0.1,0.2597
FID,2023-08-09,15:08:04,HNX,STOCK,3.4,3.7,3.1,3.4,3.5,3.3,3.5,3.435,3.4,3.5,3.3,3.5,3.435,1237195.0,4249252400.0,0.0,0.0,0.1,0.1,2.9412
GMA,2023-08-09,15:08:04,HNX,STOCK,44.4,48.8,40.0,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF,2023-08-09,15:08:04,HNX,STOCK,0.8,0.9,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KMT,2023-08-09,15:08:04,HNX,STOCK,9.5,10.4,8.6,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDM,2023-08-09,15:08:04,HNX,STOCK,12.7,13.9,11.5,12.5,12.7,12.3,12.7,12.527,12.5,12.7,12.3,12.7,12.527,408702.0,5119935200.0,0.0,0.0,0.0,0.0,0.0
MCF,2023-08-09,15:08:04,HNX,STOCK,13.7,15.0,12.4,15.0,15.0,12.4,12.4,14.016,15.0,15.0,12.4,12.4,14.016,280672.0,3934130000.0,0.0,0.0,-1.3,-1.3,-9.4891
MEL,2023-08-09,15:08:04,HNX,STOCK,6.6,7.2,6.0,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST8,2023-08-09,15:08:04,HOSE,STOCK,23.7,25.35,22.05,24.5,24.5,22.95,23.4,23.46,24.5,24.5,22.95,23.4,23.46,78800.0,1848670000.0,0.0,0.0,-0.3,-0.3,-1.2658
SMA,2023-08-09,15:08:04,HOSE,STOCK,10.1,10.8,9.4,10.1,10.2,9.4,9.4,9.85,10.1,10.2,9.4,9.4,9.85,6200.0,61060000.0,0.0,0.0,-0.7,-0.7,-6.9307
SMC,2023-08-09,15:08:04,HOSE,STOCK,13.2,14.1,12.3,13.2,13.55,13.1,13.55,13.39,13.2,13.55,13.1,13.55,13.39,1075900.0,14401065000.0,0.0,0.0,0.35,0.35,2.6515
